OTUID	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	
fde4013cbcc68ebafae65fcea4b960fa30934e0c	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita"	Amanita	13	Saprotroph-Symbiotroph	Ectomycorrhizal-Undefined Saprotroph	Agaricoid	NULL	Probable	Some members of the genus are deadly poisonous	
fde5286dcde7a893be72583d0e2829276ba68e99	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__unidentified"	Sebacina	13	Symbiotroph	Ectomycorrhizal-Orchid Mycorrhizal-Root Associated Biotroph	NULL	NULL	Possible	NULL	
fe3d28dcb9611b184db6eecf0c425944b2dc5af7	"k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Humaria;s__unidentified"	Pyronemataceae	9	Saprotroph-Symbiotroph	Dung Saprotroph-Ectomycorrhizal-Soil Saprotroph-Wood Saprotroph	Gasteroid-Pezizoid	NULL	Possible	Saprobic on soil, dung or rotten wood or mycorrhizal, some species hypogeous, others associated with fire sites (Cannon & Kirk 2007)	
fe61c698b82531ead9c42a034df3317aaed974f8	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Tylosporaceae;g__Amphinema;s__unidentified"	Amphinema	13	Symbiotroph	Ectomycorrhizal	Corticioid	NULL	Highly Probable	NULL	
feba54e88f6f6016f10a7f6390a02b0358878927	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__unidentified"	Tomentella	13	Symbiotroph	Ectomycorrhizal	Corticioid	NULL	Highly Probable	NULL	
ff279902822dca4196e00a70ec4dba17e7025b0b	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__unidentified"	Russula	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
ffe04b4de6e9a58f96ff7cc8b9935f27fe6f7bc6	"k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe"	Hygrocybe	13	Saprotroph-Symbiotroph	Undefined Saprotroph-Undefined Symbiotroph	Agaricoid	NULL	Probable	"Previously classified as Hygrophorus; Carbon signature suggests biotrophy with bryophytes, grasses, or understory plants (Seitzman et al. 2011)"	
otu1	Eukaryota__Basidiomycota__Pucciniomycetes__Pucciniales__Pucciniaceae__Puccinia__Puccinia graminis	Pucciniaceae	9	Pathotroph	Plant Pathogen	Rust	NULL	Probable	Biotrophic, heteroecious or autoecious, associated with leaf and stem tissue of a very wide range of plants (Cannon & Kirk 2007)	
otu10	Eukaryota__Ascomycota__Sordariomycetes__Hypocreales__Clavicipitaceae__Metarhizium__Metarhizium brunneum	Metarhizium	13	Pathotroph	Animal Pathogen	NULL	NULL	Probable	NULL	
otu10	Eukaryota__Ascomycota__Sordariomycetes__Glomerellales__Glomerellaceae__Colletotrichum__Colletotrichum gloeosporioides	Colletotrichum	13	Pathotroph-Symbiotroph	Endophyte-Plant Pathogen	Microfungus	NULL	Probable	NULL	
otu100	Eukaryota__Ascomycota__Sordariomycetes__Glomerellales__Glomerellaceae__Colletotrichum__Colletotrichum graminicola	Colletotrichum	13	Pathotroph-Symbiotroph	Endophyte-Plant Pathogen	Microfungus	NULL	Probable	NULL	
otu100	Eukaryota__Basidiomycota__Pucciniomycetes__Pucciniales__Melampsoraceae__Melampsora__Melampsora larici-populina	Melampsora	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	Biotrophic, heteroecious or autoecious - A prominent group of species produces aecia on conifer needles and telia or leaves of Salicaceae (Cannon & Kirk 2007)	
otu101	Eukaryota__Ascomycota__Sordariomycetes__Hypocreales__Nectriaceae__Fusarium__Fusarium oxysporum	Fusarium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Pathogen-Soil Saprotroph-Wood Saprotroph	Microfungus	NULL	Possible	Likely opportunistic human pathogen (Irinyi et al. 2015)	
otu101	Eukaryota__Ascomycota__Sordariomycetes__Glomerellales__Glomerellaceae__Colletotrichum__Colletotrichum higginsianum	Colletotrichum	13	Pathotroph-Symbiotroph	Endophyte-Plant Pathogen	Microfungus	NULL	Probable	NULL	
otu102	Eukaryota__Ascomycota__Saccharomycetes__Saccharomycetales__Phaffomycetaceae__Wickerhamomyces__Wickerhamomyces anomalus	Wickerhamomyces	13	Saprotroph	Undefined Saprotroph	Yeast	NULL	Probable	NULL	
otu103	Eukaryota__Ascomycota__Saccharomycetes__Saccharomycetales__Saccharomycetaceae__Lachancea__Lachancea lanzarotensis	Lachancea	13	Pathotroph	Animal Pathogen	Yeast	NULL	Possible	"Likely opportunistic human pathogen (Irinyi et al. 2015; see L. fermentati)"	
otu104	Eukaryota__Basidiomycota__Ustilaginomycetes__Ustilaginales__Ustilaginaceae__Ustilago__Ustilago maydis	Ustilago	13	Pathotroph	Plant Pathogen	Facultative Yeast-Smut	NULL	Probable	NULL	
otu104	Eukaryota__Chytridiomycota__Chytridiomycetes__Spizellomycetales__Spizellomycetaceae__Spizellomyces__Spizellomyces punctatus	Spizellomyces	13	Pathotroph-Saprotroph	Plant Pathogen-Undefined Parasite-Undefined Saprotroph	Microfungus	NULL	Probable	"Pollen degrader; Common in the soil and also as parasites of a range of soil organisms and plants (Cannon & Kirk 2007)"	
otu105	Eukaryota__Ascomycota__Dothideomycetes__Pleosporales__Pleosporaceae__Setosphaeria__Setosphaeria turcica	Setosphaeria	13	Pathotroph-Symbiotroph	Endophyte-Plant Pathogen	Microfungus	NULL	Higly Probable	NULL	
otu105	Eukaryota__Ascomycota__Leotiomycetes__Helotiales__Sclerotiniaceae__Botrytis__Botrytis cinerea	Botrytis	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	
otu106	Eukaryota__Basidiomycota__Tremellomycetes__Tremellales__Cryptococcaceae__Cryptococcus neoformans species complex__Cryptococcus neoformans	Cryptococcus	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Epiphyte-Undefined Saprotroph	Dimorphic Yeast	NULL	Possible	NULL	
otu106	Eukaryota__Ascomycota__Eurotiomycetes__Eurotiales__Trichocomaceae__Rasamsonia__Rasamsonia emersonii	Rasamsonia	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	
otu107	Eukaryota__Mucoromycota__Unclassified__Mucorales__Phycomycetaceae__Phycomyces__Phycomyces blakesleeanus	Phycomyces	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	
otu107	Eukaryota__Basidiomycota__Agaricomycetes__Corticiales__Punctulariaceae__Punctularia__Punctularia strigosozonata	Punctularia	13	Saprotroph	Undefined Saprotroph	Corticioid	White Rot	Probable	NULL	
otu108	Eukaryota__Ascomycota__Orbiliomycetes__Orbiliales__Orbiliaceae__Arthrobotrys__Arthrobotrys oligospora	Arthrobotrys	13	Saprotroph	Dung Saprotroph-Nematophagous	Microfungus	Nematode-trapping fungus (Yang et al. 2020)	Probable	NULL	
otu109	Eukaryota__Basidiomycota__Ustilaginomycetes__Ustilaginales__Ustilaginaceae__Moesziomyces__Moesziomyces antarcticus	Moesziomyces	13	Pathotroph	Plant Pathogen	Facultative Yeast	NULL	Probable	NULL	
otu109	Eukaryota__Ascomycota__Schizosaccharomycetes__Schizosaccharomycetales__Schizosaccharomycetaceae__Schizosaccharomyces__Schizosaccharomyces octosporus	Schizosaccharomyces	13	Saprotroph	Undefined Saprotroph	Yeast	NULL	Highly Probable	Fission yeast	
otu11	Eukaryota__Ascomycota__Pezizomycetes__Pezizales__Tuberaceae__Tuber__Tuber melanosporum	Tuber 	9	Symbiotroph	Ectomycorrhizal	Gasteroid	Hypogeous	Probable	"Common name - true truffle; Mycorrhizal with broadleaved trees, growing in the surface layer of soil and closely associated with roots. Highly specific pheromone-like chemicals are produced that play a role in dispersal by attracting mammals that uproot fruit bodies and ditribute spores (Cannon & Kirk 2007)"	
otu11	Eukaryota__Ascomycota__Dothideomycetes__Pleosporales__Leptosphaeriaceae__Leptosphaeria maculans species complex__Leptosphaeria maculans	Leptosphaeria	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	
otu110	Eukaryota__Basidiomycota__Malasseziomycetes__Malasseziales__Malasseziaceae__Malassezia__Malassezia pachydermatis	Malassezia	13	Pathotroph-Saprotroph	Animal Pathogen-Undefined Saprotroph	Facultative Yeast	NULL	Probable	A lipid-dependent fungus growing on the sebaceous areas of human skin that may cause or exacerbate several skin diseases (Pityrosporum is a synonym that has been used for the yeast forms)	
otu110	Eukaryota__Ascomycota__Sordariomycetes__Microascales__Microascaceae__Scedosporium__Scedosporium apiospermum	Scedosporium	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	
otu111	Eukaryota__Ascomycota__Sordariomycetes__Hypocreales__Hypocreaceae__Trichoderma__Trichoderma gamsii	Trichoderma	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Microfungus	Soft Rot	Probable	"Cause of soft-rot (Seehann et al. 1975); Likely opportunistic human pathogen (Irinyi et al. 2015); Endophyte detection method-culture (Busby et al. 2016)"	
otu112	Eukaryota__Ascomycota__Eurotiomycetes__Chaetothyriales__Herpotrichiellaceae__Fonsecaea__Fonsecaea nubica	Fonsecaea	13	Pathotroph-Saprotroph	Animal Pathogen-Soil Saprotroph	Dimorphic Yeast	NULL	Probable	Fonsecaea pedrosoi is soil-borne and the major etiological agent of chromoblastomycosis, a chronic disease that can affect immunocompetent hosts (Cunha et al. 2010)	
otu112	Eukaryota__Ascomycota__Dothideomycetes__Capnodiales__Mycosphaerellaceae__Sphaerulina__Sphaerulina musiva	Sphaerulina	13	Symbiotroph	Lichenized	Thallus	NULL	Highly Probable	NULL	
otu113	Eukaryota__Basidiomycota__Tremellomycetes__Tremellales__Cuniculitremaceae__Kockovaella__Kockovaella imperatae	Kockovaella	13	Symbiotroph	Epiphyte	Yeast	NULL	Probable	Foliar, isolated from a plant sample collected in a tropical rain forest in Thailand.	
otu113	Eukaryota__Ascomycota__Orbiliomycetes__Orbiliales__Orbiliaceae__Dactylellina__Dactylellina haptotyla	Dactylellina	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	
otu114	Eukaryota__Ascomycota__Saccharomycetes__Saccharomycetales__Metschnikowiaceae__Clavispora__Clavispora lusitaniae	Clavispora	13	Pathotroph	Animal Pathogen	NULL	NULL	Probable	NULL	
otu114	Eukaryota__Ascomycota__Sordariomycetes__Hypocreales__Hypocreaceae__Trichoderma__Trichoderma atroviride	Trichoderma	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Microfungus	Soft Rot	Probable	"Cause of soft-rot (Seehann et al. 1975); Likely opportunistic human pathogen (Irinyi et al. 2015); Endophyte detection method-culture (Busby et al. 2016)"	
otu116	Eukaryota__Ascomycota__Eurotiomycetes__Chaetothyriales__Herpotrichiellaceae__Rhinocladiella__Rhinocladiella mackenziei	Rhinocladiella	13	Saprotroph	Undefined Saprotroph-Wood Saprotroph	Facultative Yeast	Soft Rot	Probable	NULL	
otu117	Eukaryota__Ascomycota__Eurotiomycetes__Eurotiales__Aspergillaceae__Penicillium__Penicillium digitatum	Penicillium	13	Saprotroph	Dung Saprotroph-Undefined Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Highly Probable	NULL	
otu117	Eukaryota__Ascomycota__Eurotiomycetes__Onygenales__Unclassified__Paracoccidioides__Paracoccidioides lutzii	Paracoccidioides	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	
otu118	Eukaryota__Basidiomycota__Ustilaginomycetes__Ustilaginales__Ustilaginaceae__Anthracocystis__Anthracocystis flocculosa	Anthracocystis	13	Pathotroph	Plant Pathogen	Facultative Yeast	NULL	Probable	NULL	
otu118	Eukaryota__Ascomycota__Dothideomycetes__Capnodiales__Mycosphaerellaceae__Pseudocercospora__Pseudocercospora fijiensis	Pseudocercospora	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	
otu119	Eukaryota__Ascomycota__Eurotiomycetes__Chaetothyriales__Herpotrichiellaceae__Phialophora__Phialophora attae	Phialophora	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Ericoid Mycorrhizal-Plant Pathogen-Wood Saprotroph	Facultative Yeast-Microfungus	NULL	Possible	Consult the current literature for updated names on this paraphyletic grouping that included the Black Yeasts, Dark Septate Endophytes, etc.	
otu119	Eukaryota__Basidiomycota__Agaricomycetes__Polyporales__Phanerochaetaceae__Phanerochaete__Phanerochaete carnosa	Phanerochaete	13	Saprotroph	Wood Saprotroph	Corticioid	White Rot	Highly Probable	NULL	
otu12	Eukaryota__Ascomycota__Saccharomycetes__Saccharomycetales__Pichiaceae__Pichia__Pichia kudriavzevii	Pichia	13	Pathotroph-Saprotroph-Symbiotroph	Animal Endosymbiont-Animal Pathogen-Plant Pathogen-Undefined Saprotroph	Yeast	NULL	Probable	"Found in wood and digestive systems of the beetle Odontotaenius disjunctus; Likely opportunistic human pathogen (Irinyi et al. 2015)"	
otu12	Eukaryota__Ascomycota__Leotiomycetes__Helotiales__Helotiaceae__Glarea__Glarea lozoyensis	Glarea	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	
otu120	Eukaryota__Ascomycota__Eurotiomycetes__Chaetothyriales__Herpotrichiellaceae__Exophiala__Exophiala spinifera	Exophiala	9	Pathotroph-Saprotroph	Animal Pathogen-Fungal Parasite-Undefined Saprotroph	Facultative Yeast-Microfungus	NULL	Probable	Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)	
otu120	Eukaryota__Ascomycota__Dothideomycetes__Botryosphaeriales__Botryosphaeriaceae__Diplodia__Diplodia corticola	Diplodia	13	Pathotroph-Saprotroph-Symbiotroph	Plant Pathogen-Wood Saprotroph	Microfungus	NULL	Possible	"Cause of soft-rot; Epiphyte detection method-culture (Carisse et al. 2000)"	
otu121	Eukaryota__Ascomycota__Dothideomycetes__Pleosporales__Pleosporaceae__Alternaria alternata group__Alternaria alternata	Alternaria	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Pathogen-Wood Saprotroph	Microfungus	Soft Rot	Possible	NULL	
otu121	Eukaryota__Ascomycota__Dothideomycetes__Pleosporales__Pleosporaceae__Bipolaris__Bipolaris zeicola	Bipolaris	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	
otu122	Eukaryota__Ascomycota__Sordariomycetes__Glomerellales__Plectosphaerellaceae__Verticillium__Verticillium alfalfae	Plectosphaerellaceae	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Microfungus	NULL	Possible	NULL	
otu122	Eukaryota__Ascomycota__Saccharomycetes__Saccharomycetales__Saccharomycetaceae__Eremothecium__Eremothecium sinecaudum	Eremothecium	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	
otu123	Eukaryota__Basidiomycota__Tremellomycetes__Tremellales__Cryptococcaceae__Cryptococcus gattii species complex__Cryptococcus gattii	Cryptococcus	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Epiphyte-Undefined Saprotroph	Dimorphic Yeast	NULL	Possible	NULL	
otu123	Eukaryota__Basidiomycota__Agaricomycetes__Polyporales__Polyporaceae__Dichomitus__Dichomitus squalens	Dichomitus	13	Saprotroph	Wood Saprotroph	Corticioid	White Rot	Highly Probable	NULL	
otu124	Eukaryota__Ascomycota__Sordariomycetes__Magnaporthales__Magnaporthaceae__Magnaporthe__Magnaporthe oryzae	Magnaporthe	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	"Species in this genus cause rice blast and take-all; Usually necrotrophic on roots (Cannon & Kirk 2007)"	
otu124	Eukaryota__Ascomycota__Eurotiomycetes__Chaetothyriales__Herpotrichiellaceae__Cladophialophora__Cladophialophora carrionii	Cladophialophora	13	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	NULL	
otu125	Eukaryota__Ascomycota__Eurotiomycetes__Onygenales__Ajellomycetaceae__Blastomyces__Blastomyces gilchristii	Blastomyces	13	Pathotroph-Saprotroph	Animal Pathogen-Undefined Saprotroph	Dimorphic Yeast	NULL	Highly Probable	Facultative pathogens that can cause blastomycosis - the fungus lives in the environment, particularly in moist soil and in decomposing matter such as wood and leave (http://www.cdc.gov)	
otu125	Eukaryota__Ascomycota__Leotiomycetes__Helotiales__Unclassified__Phialocephala__Phialocephala scopiformis	Phialocephala	13	Symbiotroph	Endophyte	Microfungus	NULL	Highly Probable	Dark Septate Endophyte, known from plant roots.	
otu126	Eukaryota__Ascomycota__Dothideomycetes__Capnodiales__Teratosphaeriaceae__Baudoinia__Baudoinia panamericana	Teratosphaeriaceae	9	Pathotroph-Saprotroph	Animal Pathogen-Plant Pathogen-Undefined Saprotroph	NULL	NULL	Probable	Includes numerous saprobic, extremophilic, human opportunistic, and plant pathogenic fungi (Quaedvlieg et al. 2014)	
otu126	Eukaryota__Ascomycota__Dothideomycetes__Pleosporales__Pleosporaceae__Pyrenophora__Pyrenophora tritici-repentis	Pyrenophora	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	
otu127	Eukaryota__Ascomycota__Leotiomycetes__Helotiales__Sclerotiniaceae__Sclerotinia__Sclerotinia sclerotiorum	Sclerotinia	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	
otu127	Eukaryota__Ascomycota__Eurotiomycetes__Chaetothyriales__Herpotrichiellaceae__Cladophialophora__Cladophialophora immunda	Cladophialophora	13	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	NULL	
otu128	Eukaryota__Ascomycota__Eurotiomycetes__Eurotiales__Trichocomaceae__Talaromyces__Talaromyces stipitatus	Talaromyces	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	
otu129	Eukaryota__Ascomycota__Dothideomycetes__Pleosporales__Pleosporaceae__Bipolaris__Bipolaris victoriae	Bipolaris	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	
otu13	Eukaryota__Ascomycota__Sordariomycetes__Hypocreales__Clavicipitaceae__Pochonia__Pochonia chlamydosporia	Pochonia	13	Pathotroph	Animal Pathogen	NULL	NULL	Probable	NULL	
otu130	Eukaryota__Ascomycota__Sordariomycetes__Hypocreales__Clavicipitaceae__Metarhizium__Metarhizium robertsii	Metarhizium	13	Pathotroph	Animal Pathogen	NULL	NULL	Probable	NULL	
otu130	Eukaryota__Ascomycota__Eurotiomycetes__Onygenales__Ajellomycetaceae__Histoplasma__Histoplasma capsulatum	Histoplasma	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	
otu131	Eukaryota__Ascomycota__Dothideomycetes__Pleosporales__Pleosporaceae__Bipolaris__Bipolaris sorokiniana	Bipolaris	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	
otu131	Eukaryota__Mucoromycota__Unclassified__Mortierellales__Mortierellaceae__Lobosporangium__Lobosporangium transversale	Lobosporangium	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	
otu132	Eukaryota__Ascomycota__Eurotiomycetes__Chaetothyriales__Herpotrichiellaceae__Fonsecaea__Fonsecaea multimorphosa	Fonsecaea	13	Pathotroph-Saprotroph	Animal Pathogen-Soil Saprotroph	Dimorphic Yeast	NULL	Probable	Fonsecaea pedrosoi is soil-borne and the major etiological agent of chromoblastomycosis, a chronic disease that can affect immunocompetent hosts (Cunha et al. 2010)	
otu133	Eukaryota__Ascomycota__Sordariomycetes__Hypocreales__Hypocreaceae__Trichoderma__Trichoderma virens	Trichoderma	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Epiphyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Microfungus	Soft Rot	Probable	"Cause of soft-rot (Seehann et al. 1975); Likely opportunistic human pathogen (Irinyi et al. 2015); Endophyte detection method-culture (Busby et al. 2016)"	
otu133	Eukaryota__Basidiomycota__Agaricomycetes__Russulales__Bondarzewiaceae__Heterobasidion__Heterobasidion irregulare	Heterobasidion	13	Saprotroph	Wood Saprotroph	Polyporoid	White Rot	Highly Probable	NULL	
otu134	Eukaryota__Basidiomycota__Agaricomycetes__Agaricales__Tricholomataceae__Laccaria__Laccaria bicolor	Laccaria	13	Symbiotroph	Ectomycorrhizal	Agaricoid	NULL	Highly Probable	NULL	
otu135	Eukaryota__Ascomycota__Eurotiomycetes__Chaetothyriales__Herpotrichiellaceae__Cladophialophora__Cladophialophora yegresii	Cladophialophora	13	Saprotroph	Undefined Saprotroph	Microfungus	NULL	Probable	NULL	
otu136	Eukaryota__Ascomycota__Dothideomycetes__Pleosporales__Pleosporaceae__Bipolaris__Bipolaris maydis	Bipolaris	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	
otu137	Eukaryota__Ascomycota__Eurotiomycetes__Onygenales__Arthrodermataceae__Nannizzia__Nannizzia gypsea	Arthrodermataceae	9	Pathotroph-Saprotroph	Animal Pathogen-Undefined Saprotroph	NULL	NULL	Probable	Principally affecting mammals (including humans) - Colonies present in substrata containing keratin, such as soil and birds nests - Dermatophyte fungi, causing ringworm and tinea of keratinous tissue e.g. hair, nails, and skin - Anamorphorphs-Chrysosporium, Microsporum, Trichophyton (Cannon & Kirk 2007)	
otu137	Eukaryota__Ascomycota__Eurotiomycetes__Onygenales__Unclassified__Paracoccidioides__Paracoccidioides lutzii	Paracoccidioides	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	
otu138	Eukaryota__Ascomycota__Pneumocystidomycetes__Unclassified__Pneumocystidaceae__Pneumocystis__Pneumocystis jirovecii	Pneumocystis	13	Pathotroph	Animal Pathogen	NULL	NULL	Highly Probable	Opportunistic human pathogen	
otu138	Eukaryota__Ascomycota__Eurotiomycetes__Chaetothyriales__Herpotrichiellaceae__Capronia__Capronia coronata	Capronia	13	Symbiotroph	Endophyte	Facultative Yeast	NULL	Highly Probable	Dark Septate Endophyte, known from plant roots.	
otu139	Eukaryota__Basidiomycota__Agaricomycetes__Polyporales__Polyporaceae__Dichomitus__Dichomitus squalens	Dichomitus	13	Saprotroph	Wood Saprotroph	Corticioid	White Rot	Highly Probable	NULL	
otu14	Eukaryota__Ascomycota__Dothideomycetes__Capnodiales__Mycosphaerellaceae__Pseudocercospora__Pseudocercospora fijiensis	Pseudocercospora	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	
otu14	Eukaryota__Ascomycota__Dothideomycetes__Botryosphaeriales__Botryosphaeriaceae__Neofusicoccum__Neofusicoccum parvum	Neofusicoccum	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	
otu140	Eukaryota__Ascomycota__Dothideomycetes__Pleosporales__Pleosporaceae__Pyrenophora__Pyrenophora tritici-repentis	Pyrenophora	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	
otu140	Eukaryota__Basidiomycota__Wallemiomycetes__Wallemiales__Unclassified__Wallemia__Wallemia ichthyophaga	Wallemia	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	
otu141	Eukaryota__Ascomycota__Eurotiomycetes__Onygenales__Unclassified__Coccidioides__Coccidioides posadasii	Coccidioides	13	Pathotroph-Saprotroph	Animal Pathogen-Soil Saprotroph	Facultative Yeast	NULL	Highly Probable	Human pathogen causing valley fever (coccidioidomycosis-www.cdc.gov)	
otu141	Eukaryota__Ascomycota__Eurotiomycetes__Onygenales__Arthrodermataceae__Nannizzia__Nannizzia gypsea	Arthrodermataceae	9	Pathotroph-Saprotroph	Animal Pathogen-Undefined Saprotroph	NULL	NULL	Probable	Principally affecting mammals (including humans) - Colonies present in substrata containing keratin, such as soil and birds nests - Dermatophyte fungi, causing ringworm and tinea of keratinous tissue e.g. hair, nails, and skin - Anamorphorphs-Chrysosporium, Microsporum, Trichophyton (Cannon & Kirk 2007)	
otu142	Eukaryota__Ascomycota__Sordariomycetes__Hypocreales__Nectriaceae__Fusarium__Fusarium pseudograminearum	Fusarium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Pathogen-Soil Saprotroph-Wood Saprotroph	Microfungus	NULL	Possible	Likely opportunistic human pathogen (Irinyi et al. 2015)	
